neo_id,name,is_potentially_hazardous,close_approach_date,relative_velocity_km_s,miss_distance_km,orbiting_body,estimated_diameter_min_km,estimated_diameter_max_km
54244779,(2022 CB1),False,2024-Feb-16 20:42,19.5547646677,52926209.019844803,Earth,0.014878357,0.0332690178
54312935,(2022 TW),False,2024-Feb-16 13:06,12.8426092744,43037817.65300841,Earth,0.02053785,0.0459240286
54327472,(2022 WL),False,2024-Feb-16 19:18,14.9228023452,64479677.757105472,Earth,0.016238839,0.0363111479
54380572,(2023 RQ1),False,2024-Feb-16 15:04,16.0402866587,69311910.078717119,Earth,0.0342416731,0.0765667087
54419013,(2024 AO),False,2024-Feb-16 03:05,7.2948684002,3546069.361579339,Earth,0.0380675544,0.0851216393
54425950,(2024 CA2),False,2024-Feb-16 23:40,10.737599423,4501715.335408895,Earth,0.0358554334,0.0801751865
54426238,(2024 BZ10),False,2024-Feb-16 00:37,5.7746973998,18019179.858562434,Earth,0.049952241,0.1116966065
54426740,(2024 CP4),False,2024-Feb-16 01:52,11.6108766501,2175955.188538727,Earth,0.0225193047,0.050354696
54426748,(2024 CP5),False,2024-Feb-16 00:25,7.8235112984,6382075.125965338,Earth,0.0166170902,0.0371569432
54426882,(2024 CV5),False,2024-Feb-16 13:02,6.8359891945,14984025.819283555,Earth,0.0230438467,0.0515276076
54426886,(2024 CK6),False,2024-Feb-16 01:32,8.2271716295,4305107.531544355,Earth,0.0128989683,0.02884297
54426889,(2024 CT6),False,2024-Feb-16 21:24,20.9445201263,359648.343985509,Earth,0.0038597127,0.0086305799
54427174,(2024 CC8),False,2024-Feb-16 05:13,11.8837784856,11298124.396496964,Earth,0.0255008688,0.0570216761
54427299,(2024 DE),False,2024-Feb-16 01:01,6.2180024067,1964952.703628112,Earth,0.0072871041,0.0162944602
54427941,(2024 DV),False,2024-Feb-16 17:37,5.6938002573,1317210.427173173,Earth,0.0149470324,0.0334225806
2677781,677781 (2017 DV34),False,2024-Feb-16 08:00,14.7163541793,42557801.77075645,Earth,0.1192765246,0.2667104172
3578824,(2011 SB16),False,2024-Feb-15 05:15,25.4666978461,70393139.20087238,Earth,0.4836764882,1.0815335068
3776854,(2017 NR6),False,2024-Feb-15 13:41,8.7263051117,72707285.137587654,Earth,0.0973991073,0.217791025
3989220,(2020 BV9),False,2024-Feb-15 13:04,14.6115598829,32264037.620566918,Earth,0.0160160338,0.0358129403
54358249,(2023 JX1),False,2024-Feb-15 08:47,12.5253640554,56038407.353433873,Earth,0.0303777061,0.0679266159
2621911,621911 (2011 SB16),False,2024-Feb-15 05:15,25.4666962961,70393136.837226034,Earth,0.4555698523,1.0186851583
54380898,(2023 RS2),False,2024-Feb-15 14:27,3.4329927796,17524920.359193525,Earth,0.0415484643,0.0929051906
54421647,(2024 BT1),False,2024-Feb-15 14:20,10.4191862475,23056308.543784693,Earth,0.1474195145,0.3296400556
54423941,(2024 CY),False,2024-Feb-15 16:42,1.7815012902,7654857.244676348,Earth,0.021804944,0.0487573371
54423949,(2024 CE1),False,2024-Feb-15 00:01,9.1569773199,4233619.137568307,Earth,0.0201629919,0.0450858206
54426465,(2024 CN3),False,2024-Feb-15 12:27,9.2169472759,5996790.568992604,Earth,0.0152249185,0.0340439527
54426471,(2024 CE4),False,2024-Feb-15 19:33,18.6650464161,940130.520501228,Earth,0.0092588058,0.0207033192
54428354,(2024 DK1),False,2024-Feb-15 07:53,6.8171607464,2068515.03053003,Earth,0.0094744711,0.0211855615
54430240,(2024 EW2),True,2024-Feb-15 15:54,23.2912160502,7784182.763237547,Earth,0.1063053145,0.2377059096
3341510,(2006 RH2),False,2024-Feb-18 01:36,6.5483451916,23711727.031024433,Earth,0.0096506147,0.0215794305
3601342,(2012 EZ11),False,2024-Feb-18 11:23,10.3688410088,41172239.298871353,Earth,0.1307841086,0.2924421572
3743123,(2016 CA138),False,2024-Feb-18 16:44,14.3452133322,9644325.718124746,Earth,0.0584191154,0.1306291133
3803884,(2018 GG5),False,2024-Feb-18 09:56,44.8669160902,45697860.358946461,Earth,0.2874451443,0.6427468824
3840791,(2019 GM1),False,2024-Feb-18 22:57,3.4570904169,19618137.932484536,Earth,0.0094309399,0.0210882227
54226416,(2021 XT1),False,2024-Feb-18 11:40,20.0489643477,71958074.650094418,Earth,0.0050647146,0.0113250461
54235525,(2022 AP1),False,2024-Feb-18 01:35,21.2268751248,47640372.738803732,Earth,0.0055789822,0.0124749835
54245592,(2022 CB3),False,2024-Feb-18 11:16,23.4790333614,33005601.472774252,Earth,0.0020727884,0.0046348958
54358779,(2023 JR4),False,2024-Feb-18 21:24,8.985536093,65914357.607888947,Earth,0.0113908197,0.0254706471
54421915,(2024 BE2),False,2024-Feb-18 09:22,8.4591735036,12791189.588219992,Earth,0.0447254765,0.1000092059
54423324,(2024 BG5),False,2024-Feb-18 05:04,11.688594041,58631182.120504316,Earth,0.1480999721,0.331161605
54425075,(2024 BC8),False,2024-Feb-18 03:37,10.4954418519,2382504.833009644,Earth,0.022108281,0.0494356193
54425952,(2024 CC2),False,2024-Feb-18 11:12,10.2959506141,25424899.71273946,Earth,0.0370301078,0.0828018383
54426072,(2024 CH2),False,2024-Feb-18 23:23,9.588164242,2181465.865436769,Earth,0.0166170902,0.0371569432
54427172,(2024 CA8),False,2024-Feb-18 01:43,26.079004996,2917178.226878627,Earth,0.0363542322,0.0812905344
54427945,(2024 DY),False,2024-Feb-18 15:28,11.8165432381,171619.544131646,Earth,0.0041740243,0.0093334022
54429642,(2024 EB1),False,2024-Feb-18 11:02,19.791035188,22182880.542041621,Earth,0.0718712133,0.1607089186
54430151,(2024 EU2),False,2024-Feb-18 18:17,12.6287766053,4986386.164822923,Earth,0.0288771931,0.0645713667
54430242,(2024 EY2),False,2024-Feb-18 19:58,23.3294728081,10912469.73439385,Earth,0.1053307015,0.2355266087
2375657,375657 (2009 CP5),False,2024-Feb-17 17:32,20.6344303059,52972068.605928191,Earth,0.1338304618,0.2992540101
3403150,(2008 DC),False,2024-Feb-17 21:08,10.5372558522,74353512.159126414,Earth,0.2538370294,0.5675968529
3627110,(2013 DB1),False,2024-Feb-17 15:48,4.5999592966,13229480.73959579,Earth,0.016238839,0.0363111479
3768616,(2017 CO1),False,2024-Feb-17 17:05,23.2183314531,58111403.782636984,Earth,0.052547853,0.1175005715
3799300,(2018 CV2),False,2024-Feb-17 17:57,15.4803380305,56923688.9668032,Earth,0.02053785,0.0459240286
3824086,(2018 JH2),False,2024-Feb-17 00:14,16.0218661596,66850750.096492911,Earth,0.0584191154,0.1306291133
3838888,(2019 EO),False,2024-Feb-17 15:23,10.9717362538,40436207.097183435,Earth,0.0614546821,0.1374168468
3989285,(2020 BX12),True,2024-Feb-17 14:25,21.6828150832,50318564.643370396,Earth,0.1988634532,0.4446721997
54099645,(2020 XG4),False,2024-Feb-17 17:57,13.3477035006,46080481.654959159,Earth,0.0664591797,0.1486072436
54135431,(2021 GV3),False,2024-Feb-17 01:30,7.6160412165,43177833.3306413,Earth,0.0237987955,0.0532157244
54143420,(2021 JE1),False,2024-Feb-17 00:50,7.4559899792,44360142.218005616,Earth,0.0122618211,0.0274182656
54248944,(2022 DX4),False,2024-Feb-17 16:01,5.1346992614,30177610.533951799,Earth,0.0291443905,0.0651688382
54293659,(2022 PW),False,2024-Feb-17 05:41,18.3265665343,54877244.394270223,Earth,0.0224158379,0.0501233372
54330724,(2022 WA10),False,2024-Feb-17 10:08,21.0224924452,42085375.018369164,Earth,0.0136318556,0.0304817558
54340429,(2023 BT7),False,2024-Feb-17 02:08,10.0047413524,55476580.495060551,Earth,0.0511157782,0.1142983547
54341525,(2023 CA2),False,2024-Feb-17 00:42,18.3469926132,29107870.303815733,Earth,0.040230458,0.0899580388
54422949,(2024 BB3),False,2024-Feb-17 21:04,22.4510781146,53649126.963615763,Earth,0.2063264836,0.4613600429
54423326,(2024 BJ5),False,2024-Feb-17 11:42,11.9420897906,14261754.377667587,Earth,0.0832827346,0.1862258558
54426233,(2024 CZ2),False,2024-Feb-17 14:49,5.6012954344,13497240.521746322,Earth,0.0173202827,0.0387293295
54426750,(2024 CR5),False,2024-Feb-17 14:43,14.1182434032,6569880.202204616,Earth,0.0206326484,0.0461360043
54426891,(2024 CS6),False,2024-Feb-17 17:29,6.6691873893,2864413.2479954,Earth,0.0156514644,0.0349977383
54427165,(2024 CF7),False,2024-Feb-17 05:12,10.6144224834,105880.13646055,Earth,0.0034084347,0.0076214917
54427167,(2024 CS7),False,2024-Feb-17 22:44,12.8382077932,3137456.961552415,Earth,0.0252670754,0.0564988982
54427937,(2023 RT156),True,2024-Feb-17 14:50,19.7291663185,41413010.024576676,Earth,0.1830437804,0.4092983358
54427944,(2024 DZ),False,2024-Feb-17 06:32,7.5870439628,1819648.935767953,Earth,0.0054269395,0.0121350055
54469036,(2024 RP7),False,2024-Feb-17 20:37,8.9449664915,42287654.855394328,Earth,0.0023150212,0.0051765448
2230549,230549 (2003 BH),True,2024-Feb-12 13:44,21.9936645087,70035282.725213944,Earth,0.185590173,0.4149922428
2337075,337075 (1998 QC1),True,2024-Feb-12 20:37,24.1104974362,48935571.664500419,Earth,0.2901048414,0.648694146
3471589,(2009 UG),False,2024-Feb-12 01:36,10.1830166622,57307546.883688679,Earth,0.0530340723,0.1185877909
3787623,(2017 UP2),False,2024-Feb-12 01:03,15.6727012028,21729455.6363028,Earth,0.2503542548,0.5598091321
3838834,(2019 DM),False,2024-Feb-12 04:43,20.4518639742,44654906.240785162,Earth,0.0334622374,0.0748238376
3991613,(2020 DK),False,2024-Feb-12 13:49,9.8696630711,3409278.520350678,Earth,0.0163137941,0.0364787526
54049824,(2020 OM5),False,2024-Feb-12 10:37,23.8173885953,65042768.208847536,Earth,0.3471802221,0.776318577
54341442,(2023 CU),False,2024-Feb-12 21:00,7.5641298057,14265445.98934579,Earth,0.0095182033,0.0212833496
54380897,(2023 RR2),False,2024-Feb-12 00:57,14.624239838,56157373.42893459,Earth,0.0259749653,0.0580817882
54397129,(2023 UM2),False,2024-Feb-12 00:30,7.3635641982,55353833.094038992,Earth,0.0248058993,0.0554676771
54403792,(2023 VU3),False,2024-Feb-12 20:28,19.5141067512,68573570.255085516,Earth,0.1623883902,0.3631114793
54421913,(2024 AN6),False,2024-Feb-12 14:39,30.6156103431,71254485.364478725,Earth,0.2941406018,0.6577183805
54423325,(2024 BH5),False,2024-Feb-12 14:56,11.817004908,14012742.694258426,Earth,0.0455569852,0.1018685158
54425949,(2024 CY1),False,2024-Feb-12 07:32,14.5258773843,121464.659125457,Earth,0.003789265,0.0084730541
54426469,(2024 CC4),False,2024-Feb-12 04:18,7.7577153893,1758534.196650037,Earth,0.0083282735,0.0186225856
54426745,(2024 CM5),False,2024-Feb-12 15:42,10.7641080875,140270.173529334,Earth,0.0057089334,0.0127655632
54429766,(2024 DY1),False,2024-Feb-12 08:01,15.6935458779,32243497.698377835,Earth,0.1001278698,0.2238927232
3435023,(2008 UB95),False,2024-Feb-25 18:47,19.0712031641,51149037.187520603,Earth,0.0291443905,0.0651688382
3799681,(2018 DA),False,2024-Feb-25 05:03,10.3604496439,18809587.998756461,Earth,0.0404161533,0.0903732663
3826652,(2018 PD9),False,2024-Feb-25 21:55,6.6448353689,66781646.60672019,Earth,0.0088014652,0.0196806745
54051330,(2020 QL4),False,2024-Feb-25 20:29,12.251512672,72258279.876521178,Earth,0.0305179233,0.0682401509
54053844,(2020 RP2),False,2024-Feb-25 12:43,7.7704179517,68017181.204487759,Earth,0.0167708462,0.0375007522
54136754,(2021 GQ7),False,2024-Feb-25 14:48,6.2742490247,64441339.562971222,Earth,0.0280902094,0.0628116177
54158076,(2021 LJ4),False,2024-Feb-25 20:24,18.9130241228,63201997.759251301,Earth,0.2526707542,0.5649889822
54178152,(2021 PX1),False,2024-Feb-25 12:53,14.8236787485,37309710.034622108,Earth,0.0342416731,0.0765667087
54465243,(2024 OS1),False,2024-Feb-25 12:56,18.2830089582,47798553.771635195,Earth,0.0343997255,0.0769201245
3542555,(2010 PQ10),False,2024-Feb-24 14:08,21.7622329371,70946694.568616597,Earth,0.1260535197,0.2818642388
3742874,(2016 CG137),False,2024-Feb-24 04:45,11.4415095496,49785030.586879333,Earth,0.0396784754,0.0887237683
3744693,(2016 DF),False,2024-Feb-24 05:36,3.0974917742,10297072.537004156,Earth,0.0101054342,0.0225964377
3836115,(2018 VD5),False,2024-Feb-24 05:01,21.1792755218,59103184.688131217,Earth,0.0066765941,0.0149293183
54219796,(2021 VP12),False,2024-Feb-24 01:17,10.4429332943,62345513.945293992,Earth,0.0318093633,0.0711278987
54224414,(2021 WR1),False,2024-Feb-24 13:58,3.7177226444,59769859.891495912,Earth,0.0453476699,0.1014004725
54248180,(2022 DN),False,2024-Feb-24 23:50,31.5977948957,66735929.886602652,Earth,0.0712122941,0.1592355304
54429636,(2024 EU),False,2024-Feb-24 15:57,11.2730715513,26888801.757132356,Earth,0.0431077124,0.0963917753
54468763,(2024 RR3),False,2024-Feb-24 22:39,25.2143727315,72950472.960957928,Earth,0.0107784169,0.0241012728
2163243,163243 (2002 FB3),True,2024-Feb-19 04:44,15.0506746994,46991829.275996221,Earth,1.3506877983,3.0202297334
3402642,(2008 CE119),False,2024-Feb-19 02:51,11.0732078483,35417418.422672974,Earth,0.0206326484,0.0461360043
3559782,(2011 EK47),False,2024-Feb-19 23:34,17.0450402552,41673348.765029266,Earth,0.0366906138,0.0820427065
3648865,(2013 TR5),False,2024-Feb-19 10:38,28.6528418631,53483024.469251421,Earth,0.3806755436,0.8512163929
3724206,(2015 OH),False,2024-Feb-19 07:29,9.1114954013,66848580.942337698,Earth,0.2821986791,0.6310154296
3802388,(2018 GB),False,2024-Feb-19 17:10,8.0952794336,31525978.532298157,Earth,0.0270741591,0.0605396602
3830851,(2018 SD1),False,2024-Feb-19 00:28,18.9163012852,24858488.098524674,Earth,0.0319561887,0.0714562102
54249326,(2022 DC5),False,2024-Feb-19 19:43,6.0248438329,32315649.244751806,Earth,0.0689532874,0.154184238
54254426,(2022 EV4),False,2024-Feb-19 21:58,17.7477101214,50824199.385256661,Earth,0.0119276525,0.0266710417
54276977,(2022 HH3),False,2024-Feb-19 21:57,35.0906400946,51132911.315043527,Earth,0.2982325052,0.6668681546
54301300,(2022 RT1),False,2024-Feb-19 14:06,27.6268973562,55352746.340312377,Earth,0.0013569223,0.0030341705
54375205,(2023 OA),False,2024-Feb-19 20:35,6.3342318704,42652621.508376846,Earth,0.0136318556,0.0304817558
54390827,(2023 TX),False,2024-Feb-19 22:45,3.8401612259,49095688.284332664,Earth,0.0031085294,0.006950883
54423513,(2024 BD6),False,2024-Feb-19 04:02,28.9156722401,27590440.795156007,Earth,0.1053307015,0.2355266087
54425073,(2024 CP1),False,2024-Feb-19 06:30,5.6777781171,15869671.449149953,Earth,0.0185590173,0.0414992243
54426236,(2024 CC3),False,2024-Feb-19 13:45,11.7820762444,29028184.156000703,Earth,0.0370301078,0.0828018383
54426885,(2024 CJ6),False,2024-Feb-19 14:31,15.4044631926,1760157.707534212,Earth,0.0132603497,0.0296510433
54427180,(2024 DC),False,2024-Feb-19 19:49,9.2517057292,4789011.53723655,Earth,0.0120380177,0.0269178258
54427298,(2024 CV8),False,2024-Feb-19 19:21,17.1027045666,450492.29381385,Earth,0.0149470324,0.0334225806
54428357,(2024 DN1),False,2024-Feb-19 04:34,15.0431732599,14735863.148666005,Earth,0.0339277435,0.0758647409
54429990,(2024 EU1),False,2024-Feb-19 06:04,2.9205102759,10304711.841994428,Earth,0.0248058993,0.0554676771
54432225,(2024 FE4),False,2024-Feb-19 05:39,6.0189287293,13395256.5720512,Earth,0.0319561887,0.0714562102
2417264,417264 (2006 AT2),False,2024-Feb-21 10:10,15.3033232424,23912957.57362963,Earth,1.0340819954,2.312277636
3743897,(2016 CO246),False,2024-Feb-21 18:35,9.7828523536,26126748.367298555,Earth,0.0183888672,0.0411187571
3760491,(2016 TA11),False,2024-Feb-21 19:12,11.7367782563,19853064.153644912,Earth,0.0101054342,0.0225964377
54049356,(2020 OP3),True,2024-Feb-21 08:46,23.4775859124,64506012.233110709,Earth,0.1716148941,0.3837425691
54054459,(2020 RS9),False,2024-Feb-21 08:57,15.6901253766,41456931.300978048,Earth,0.04411182,0.0986370281
54179306,(2021 PK4),False,2024-Feb-21 23:38,16.1847655803,27647851.296535492,Earth,0.0061172324,0.0136785474
54191344,(2021 QE5),False,2024-Feb-21 00:18,10.0062442747,24918265.013810754,Earth,0.1015207872,0.2270073813
54248966,(2022 EJ1),False,2024-Feb-21 01:26,12.4096775987,9641524.333451339,Earth,0.0523064176,0.1169607054
54269715,(2022 GE3),False,2024-Feb-21 21:17,6.9591824054,34976756.9229666,Earth,0.06259721,0.1399716167
54292690,(2022 OK5),False,2024-Feb-21 17:25,29.8338213427,70189540.000392538,Earth,0.0595052079,0.1330576898
54298995,(2022 QB8),False,2024-Feb-21 21:32,10.5301930797,9874860.70324829,Earth,0.0179702855,0.0401827799
54383282,(2023 RA10),False,2024-Feb-21 21:15,4.9097777682,16565992.312814678,Earth,0.0046190746,0.0103285648
54387143,(2023 SO5),False,2024-Feb-21 03:52,14.1476285389,70701297.079987914,Earth,0.0178055329,0.039814382
54426744,(2024 CL5),False,2024-Feb-21 15:19,13.9697587638,1826930.163296593,Earth,0.0160160338,0.0358129403
54428356,(2024 DM1),False,2024-Feb-21 05:15,7.4818170615,3342007.903681197,Earth,0.01034082,0.0231227764
54429347,(2024 CK11),False,2024-Feb-21 23:59,14.2764705822,38445484.08103743,Earth,0.0628861456,0.1406176963
54429637,(2024 EV),False,2024-Feb-21 13:09,13.0421258229,1865461.20404506,Earth,0.0125474356,0.028056919
2187026,187026 (2005 EK70),False,2024-Feb-20 02:28,15.1097953526,14492380.946607145,Earth,0.8923905787,1.9954459964
2311554,311554 (2006 BQ147),False,2024-Feb-20 19:23,21.016382495,34159406.565420461,Earth,0.4792421155,1.071617948
3330686,(2006 HX30),False,2024-Feb-20 08:48,2.9726421634,56602614.254079747,Earth,0.0152951935,0.0342010925
3698551,(2014 HC199),False,2024-Feb-20 13:19,19.0465191559,20720320.749577513,Earth,0.0880146521,0.1968067451
3736412,(2015 XX169),False,2024-Feb-20 14:20,5.2389815765,29798397.017578553,Earth,0.0088014652,0.0196806745
3760440,(2016 TL10),False,2024-Feb-20 19:30,5.2410337555,25541197.306314478,Earth,0.0092162655,0.0206081961
3799312,(2018 CW2),False,2024-Feb-20 03:25,12.6585698859,9773719.662751683,Earth,0.0196134944,0.0438571068
3989813,(2020 CX1),False,2024-Feb-20 09:40,7.2550941237,11681769.480492794,Earth,0.0396784754,0.0887237683
3991587,(2020 CR2),False,2024-Feb-20 16:24,18.8467392442,16375088.16710048,Earth,0.0091317703,0.020419259
54132422,(2021 FU1),False,2024-Feb-20 02:09,17.4150092018,47100038.950488411,Earth,0.1160259082,0.2594418179
54201456,(2021 SP3),False,2024-Feb-20 06:37,11.7958680547,15516739.645613195,Earth,0.0557898221,0.1247498347
54306601,(2022 SB6),False,2024-Feb-20 16:20,20.5360213554,69615107.442061323,Earth,0.0780827277,0.1745982871
54419815,(2023 WF37),False,2024-Feb-20 19:55,13.1182804852,59908021.453128022,Earth,0.1053307015,0.2355266087
54423833,(2024 BV6),False,2024-Feb-20 15:38,12.0843882904,36684163.7886163,Earth,0.1187284988,0.2654849942
54426468,(2024 CB4),False,2024-Feb-20 15:38,10.4907874174,9021713.834338988,Earth,0.0340843469,0.0762149166
54426743,(2024 CK5),False,2024-Feb-20 18:45,9.5112953736,2801581.005651588,Earth,0.008405334,0.0187948982
54428355,(2024 DL1),False,2024-Feb-20 14:22,10.1387823315,2474470.617265115,Earth,0.0093876087,0.0209913311
54428550,(2024 DP1),False,2024-Feb-20 18:57,13.2072394207,16199494.794908876,Earth,0.0350392641,0.0783501764
54429635,(2024 ET),False,2024-Feb-20 07:33,7.9474282145,8242254.029220698,Earth,0.021804944,0.0487573371
2483423,483423 (2000 DO1),True,2024-Feb-23 18:51,32.6214179403,48310068.098766922,Earth,0.208235599,0.4656289548
3647194,(2013 RV9),False,2024-Feb-23 17:45,14.2931212863,48735384.866234212,Earth,0.0513517179,0.1148259319
3674947,(2014 OW3),False,2024-Feb-23 02:47,22.8480449447,12065455.329908199,Earth,0.0852226386,0.1905636132
3726791,(2015 RH2),True,2024-Feb-23 22:44,9.6737303128,14697568.652069582,Earth,0.1053307015,0.2355266087
54076022,(2020 UO4),False,2024-Feb-23 01:45,16.5422769945,65757748.998269054,Earth,0.0049722731,0.0111183407
54143558,(2021 JT1),False,2024-Feb-23 20:11,11.8238331222,50593646.059434255,Earth,0.0197949759,0.0442629117
54336637,(2022 YE4),False,2024-Feb-23 13:49,23.8655609393,69525445.943717036,Earth,0.1988634532,0.4446721997
54392931,(2023 TR7),False,2024-Feb-23 20:45,4.7814412949,67424469.686335493,Earth,0.0229379698,0.0512908597
54426461,(2024 CL3),False,2024-Feb-23 12:31,4.169516726,3557582.712850279,Earth,0.0143401923,0.0320656449
54427459,(2024 BY15),False,2024-Feb-23 08:57,1.584645687,4614580.600333994,Earth,0.0117099483,0.0261842403
54429998,(2024 EB2),False,2024-Feb-23 07:41,10.1907226391,20857574.147420214,Earth,0.0327005439,0.0731206391
54430478,(2024 EG3),False,2024-Feb-23 04:18,9.8924393144,31172914.439364958,Earth,0.0840533402,0.1879489824
54431185,(2024 FC),False,2024-Feb-23 09:37,6.0127888199,8026336.760607612,Earth,0.0212106988,0.0474285643
2674590,674590 (2015 RH2),True,2024-Feb-23 22:44,9.6737258102,14697540.856785336,Earth,0.1058168859,0.2366137501
54441093,(2024 JV8),False,2024-Feb-23 04:41,1.4840773748,364242.68905044,Earth,0.0151131494,0.0337940295
2162421,162421 (2000 ET70),True,2024-Feb-22 12:35,11.8376689028,28214454.93457621,Earth,0.634680239,1.4191881584
2526826,526826 (2007 CA27),False,2024-Feb-22 08:15,17.6883244722,68200846.29431287,Earth,0.1474195145,0.3296400556
3273968,(2005 ER95),False,2024-Feb-22 22:33,13.1273730488,58753558.249532109,Earth,0.022108281,0.0494356193
3363696,(2006 XO4),False,2024-Feb-22 04:46,15.3296576865,39947535.975846246,Earth,0.0555334912,0.1241766613
3398650,(2007 YO56),False,2024-Feb-22 05:46,9.3016498386,63563476.148940307,Earth,0.2480589932,0.5546767711
3545973,(2010 RM80),False,2024-Feb-22 22:08,6.5705071384,53700335.645937806,Earth,0.0069912523,0.0156329154
3753287,(2016 JU28),False,2024-Feb-22 03:45,8.5791930412,48965938.760528524,Earth,0.0076657557,0.0171411509
3991610,(2020 DF),False,2024-Feb-22 23:22,8.4791319116,10862313.727403636,Earth,0.0154367182,0.0345175513
54123627,(2021 DU1),False,2024-Feb-22 18:25,16.9960463328,18561386.956285256,Earth,0.0443154309,0.099092316
54200007,(2021 SG1),False,2024-Feb-22 23:12,7.9410772525,13684095.860948118,Earth,0.02053785,0.0459240286
54213612,(2021 UA4),False,2024-Feb-22 23:37,8.1717129728,74068159.802101965,Earth,0.0892390579,0.1995445996
54224433,(2021 WN2),False,2024-Feb-22 22:27,8.5611067559,35892065.461767439,Earth,0.0120380177,0.0269178258
54248645,(2022 DM4),False,2024-Feb-22 18:13,15.4590370186,32898001.753677413,Earth,0.0038243266,0.0085514543
54383808,(2023 RV15),False,2024-Feb-22 14:41,14.2459980863,53028518.763781211,Earth,0.0235806068,0.0527278398
54426231,(2024 BR10),False,2024-Feb-22 23:57,3.5406759082,28589499.951181267,Earth,0.0640552863,0.1432319745
54427176,(2024 CE8),False,2024-Feb-22 08:55,18.8383570311,4048673.280538978,Earth,0.021505769,0.0480883614
54427177,(2024 DB),False,2024-Feb-22 06:20,15.2023991694,36852551.869158076,Earth,0.1118291378,0.250057554
54427942,(2024 DW),False,2024-Feb-22 04:37,17.9022198917,224553.822924352,Earth,0.0099209892,0.0221840062
54427943,(2024 DX),False,2024-Feb-22 14:16,10.4083976566,775223.028882233,Earth,0.0092588058,0.0207033192
54428353,(2024 DJ1),False,2024-Feb-22 18:50,13.4633018044,4801205.498976842,Earth,0.0256185754,0.0572848762
54429344,(2024 EC),False,2024-Feb-22 09:05,12.3344687369,4514266.626621469,Earth,0.0406027058,0.0907904103
54429351,(2024 EJ),False,2024-Feb-22 06:28,10.7751528914,3024598.398611892,Earth,0.0206326484,0.0461360043
54429763,(2024 EO1),False,2024-Feb-22 08:43,16.2188541175,17984082.298367485,Earth,0.0738847787,0.1652113876
54429999,(2024 EC2),False,2024-Feb-22 18:39,13.0867062403,2200097.831351659,Earth,0.0246919266,0.0552128263
54430477,(2024 EE3),False,2024-Feb-22 15:01,19.3223098365,14254731.999333408,Earth,0.0537718498,0.1202375114
54431801,(2024 FV2),False,2024-Feb-22 10:00,2.00450595,46408160.634929928,Earth,0.0742258153,0.1659739687
3401428,(2008 CL1),False,2024-Mar-03 04:51,15.172410028,18846062.367988168,Earth,0.3424167308,0.7656670868
3405148,(2008 EA8),False,2024-Mar-03 23:03,15.339231345,71007175.536358258,Earth,0.0904804968,0.2023205415
3733147,(2015 VR1),False,2024-Mar-03 21:31,16.808959344,69827877.754921302,Earth,0.1764229081,0.3944936153
3838849,(2019 DA1),False,2024-Mar-03 20:07,13.3849981895,5607455.320574306,Earth,0.0170826395,0.0381979432
3879280,(2019 UX1),False,2024-Mar-03 18:18,17.4934486777,45155732.308738147,Earth,0.0400456158,0.0895447192
54087767,(2020 VA4),False,2024-Mar-03 15:30,3.2984642668,14819639.661281723,Earth,0.0086807046,0.0194106455
54203710,(2021 TC4),False,2024-Mar-03 19:24,7.1947788902,22102464.296781843,Earth,0.0130784109,0.0292442157
54216371,(2021 VV3),False,2024-Mar-03 07:20,13.6070677968,72247898.143378066,Earth,0.0511157782,0.1142983547
54340154,(2023 BM4),False,2024-Mar-03 18:41,5.4002023107,26442363.625434654,Earth,0.0488151892,0.1091540813
54415867,(2023 XU7),False,2024-Mar-03 05:47,2.9427152091,23663757.097708529,Earth,0.0277047973,0.06194981
54423835,(2024 CV),False,2024-Mar-03 17:53,17.6403304796,54421551.569862415,Earth,0.1160259082,0.2594418179
54426887,(2024 CL6),False,2024-Mar-03 15:14,5.4212000234,25748835.754002829,Earth,0.0492668706,0.1101640716
54428348,(2024 DE1),False,2024-Mar-03 20:21,10.6251916393,13879679.816990378,Earth,0.0305179233,0.0682401509
54429345,(2024 ED),False,2024-Mar-03 20:00,17.91513783,3574956.635477404,Earth,0.0244655496,0.0547066321
54430004,(2024 EH2),False,2024-Mar-03 14:00,12.2115980296,1744206.565369296,Earth,0.0138852907,0.0310484539
54430150,(2024 ES2),False,2024-Mar-03 18:37,10.567809916,3494190.376081187,Earth,0.0139493823,0.0311917671
54431491,(2024 FX),True,2024-Mar-03 03:04,31.7328074995,19092037.319354838,Earth,0.135692229,0.303417048
2675214,675214 (2015 VR1),False,2024-Mar-03 21:31,16.8089594121,69827877.739961515,Earth,0.1756123185,0.3926810818
54467481,(2024 QR1),False,2024-Mar-03 12:55,17.5739381168,27680163.464069337,Earth,0.0433066885,0.0968366995
54468772,(2024 RZ3),False,2024-Mar-03 21:21,2.1653656853,17145127.584907852,Earth,0.0111829138,0.0250057554
54471059,(2024 RP15),False,2024-Mar-03 03:56,17.8759053281,68697742.695497121,Earth,0.0219055911,0.0489823908
3703542,(2015 AE44),False,2024-Feb-27 11:25,15.7106808144,57469621.470363058,Earth,0.0319561887,0.0714562102
3711785,(2015 DP155),True,2024-Feb-27 12:08,4.0121606854,49044782.821933324,Earth,0.1260535197,0.2818642388
3767315,(2017 BY32),False,2024-Feb-27 15:29,3.9533969969,30664893.387055388,Earth,0.0135692229,0.0303417048
